assay_ID,calib,block,date,plate_ID,stock_number,External_Treatment,genotype,Selective_marker,stock,coculture_strain,coculture_ID,Media,LB_perc,GlcMedia,Mut_to_WT_ratio,glucose,N0_ul,N0_CFU,N0,N0_coculture,N0_gen_to_co_ratio,LUM_gross1,LUM_gross2,LUM_gross3,LUM_background1,LUM_background2,LUM_background3,Nt1_CFU,Nt2_CFU,Nt3_CFU,Nt1,Nt2,Nt3,environment,CI_range_coculture_strain,CI_range_genotype,fluctuation_volume_t0,culture_volume_final,coculture,culture_volume_initial,D_coculture_strain,D_genotype,D_total,generation_time,generations,generations_coculture_strain,genotype2,incubation_mins,LUM,LUM_background,LUM_CV,LUM_per_cell,LUM_SD,LUM1,LUM2,LUM3,m_coculture_strain,m_genotype,m_lower_genotype,m_upper_genotype,m_lower_coculture_strain,m_upper_coculture_strain,mut_fitness_genotype,mutation_rate_coculture_strain,mutation_rate_genotype,mutation_rate_genotype_lower,mutation_rate_genotype_upper,Mutations_per_generation,N_cultures,Nt_genotype,Nt_coculture_strain,Nt_CV,Nt_dilution,Nt_N0_ratio,Nt_SD,Nt_total,sd_m_coculture_strain,sd_m_genotype,Sel_CFU1,Sel_CFU10,Sel_CFU11,Sel_CFU12,Sel_CFU13,Sel_CFU14,Sel_CFU15,Sel_CFU16,Sel_CFU17,Sel_CFU18,Sel_CFU2,Sel_CFU3,Sel_CFU4,Sel_CFU5,Sel_CFU6,Sel_CFU7,Sel_CFU8,Sel_CFU9,strain,Treatment,Weight0,Weight24,Abs_670_res,Abs_670_res1,Abs_670_res2,Abs_670_res3,Abs_670_res4,Layout,Layout_num,Oxygen,Notes,w_relative,GF_mutrate,GF_mutrate_low,GF_mutrate_up,GF_m,GF_m_low,GF_m_up,p0_mutrate,p0_mutrate_low,p0_mutrate_up,p0_m_genotype,p0_m_lower_genotype,p0_m_upper_genotype,Experimentor,N0_rep1,Difference_N0,N0_rep2,N0_rep3,N0_mean_of_3
RG13_45hpx18285590.2777778,y,RG13,14/06/21,RG13_4,1,Control,hpx,rif,hpx1,none,hpx,DM,5,n,,0,10,30,3000,,,1179620,1220090,1145880,95386.8,93352.4,80467.6,10,8,4,2.49348958333333e+7,19947916.6666667,9973958.33333333,5,,32.292590249,1000,997.395833333333,n,1000,0,1.83333333333333e+7,18333333.3333333,114.52697464769,12.5734570779482,,hpx_none,1440,1092127.73333333,89735.6,0.0234869066749157,0.5957060364,25650.7021498872,1084233.2,1126737.6,1065412.4,,0.06666666569,0,0.5904890743,,,10,,3.645858005,0,32.292590249,0.00530217467453102,15,1.82855902777778e+7,0e+0,0.340150671524904,100000,6095.19675925926,6.21985581221536e+6,1.82855902777778e+7,,0.134778838868253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,MG1655,hpx_none-Controln,221.29,221.04,0.0305,0.031,0.03,,,RG13B,B,-,,,1.8244292546,0,7.861590975,0.03336076584,0,0.1437538315,3.7730732474,0,11.169627707,0.06899287149,0,0.2042432358,RG,,,,,
RG13_45MG1655100570746.527778,y,RG13,14/06/21,RG13_4,1,Control,MG1655,rif,MG16551,none,MG1655,DM,5,n,,0,10,41,4100,,,5749470,5757280,5877460,1071400,1094380,1066160,32,44,45,7.97916666666667e+7,109713541.666667,112207031.25,5,,8.1483007217,1000,997.395833333333,n,1000,0,1.00833333333333e+8,100833333.333333,98.7503466789931,14.582227287576,,MG1655_none,1440,4717423.33333333,1077313.3333,0.0141325246314984,0.4678436364,66669.1014555385,4678070,4662900,4811300,,0.5027996157,0.09305927249,0.912539959,,,1.218723466,,4.9994619018,0.9253115414,9.0736122631,0.034480303028083,15,1.00570746527778e+8,0e+0,0.146446654104705,100000,24529.4503726287,1.47282493298055e+7,1.00570746527778e+8,,0.254700539192238,0,1,19,0,1,0,0,0,0,2,2,0,0,0,2,,,,MG1655,MG1655_none-Controln,221.29,221.04,0.0305,0.031,0.03,,,RG13B,B,-,,,4.8439905372,0.9192465363,8.7687345371,0.4871637445,0.0924493104,0.8818781785,5.0792665008,0.9707488403,9.1877841609,0.5108256238,0.09762893556,0.924022312,RG,,,,,
RG13_42ancestor50700954.8611111,y,RG13,14/06/21,RG13_4,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,2,n,,0,10,44,4400,,,3481320,3305240,3182130,1084350,1048380,948420,22,23,16,5.48567708333333e+7,57350260.4166667,39895833.3333333,2,,13.977054399,1000,997.395833333333,n,1000,0,5.08333333333333e+7,50833333.3333333,106.728159686159,13.492221773845,,ancestor_none,1440,2295846.66666667,1027050,0.0314162379761756,0.4516419672,72126.8652368096,2396970,2256860,2233710,,0.1428571372,0,0.7086500042,,,10,,2.8176419476,0,13.977054399,0.0105881106606869,14,5.07009548611111e+7,0e+0,0.152026532713044,100000,11522.9442866162,7.70789037277529e+6,5.07009548611111e+7,,0.1773642892262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,keio,ancestor_none-Controln,221.29,221.04,0.0305,0.031,0.03,,,RG13B,B,-,,,1.4209570115,0,4.7403289101,0.0720438773,0,0.2403392021,3.040390072,0,7.2582515183,0.1541506798,0,0.3680002826,RG,,,,,
RG14_12sodA72991666.6666667,y,RG14,13/09/21,RG14_1,1,Control,sodA,rif,sodA1,none,sodA,DM,2,n,,0,10,28,2800,,,1854970,1707670,1663850,58202.1,77926.4,72626.3,35,32,29,7.98346354166667e+7,72991666.6666667,66148697.9166667,2,,39.011682087,1000,912.395833333333,n,1000,0,8e+7,80000000,98.1593933398685,14.6700173157563,,sodA_none,1440,1672578.4,69584.933333,0.0533381156066499,0.2090723,89212.1800603856,1796767.9,1629743.6,1591223.7,,3.05477174,1.631007893,4.478535588,,,2.305791007,,41.850965727,22.34512469,61.356806777,0.208232319993177,17,7.29916666666667e+7,0e+0,0.0765465544619743,100000,26068.4523809524,5.58726058777028e+6,7.29916666666667e+7,,0.422357235662582,4,1,2,5,6,4,28,6,4,3,1,9,2,2,4,7,8,,keio,sodA_none+Controln,220.73,212.32,,,,,,RG14A,A,+,,,48.133721512,26.275282352,69.992160658,3.513360556,1.917876651,5.10884446,,,,,,,RG,,,,,
RG14_15sodB155107291.666667,y,RG14,13/09/21,RG14_1,1,Control,sodB,rif,sodB1,none,sodB,DM,5,n,,0,10,27,2700,,,3911370,4425090,3980000,93425.1,149588,149384,70,68,66,1.59669270833333e+8,155107291.666667,150545312.5,5,,36.907134497,1000,912.395833333333,n,1000,0,1.7e+8,170000000,91.0818959389799,15.8099475769007,,sodB_none,1440,3974687.63333333,130799.03333,0.0535314446784147,0.2338051549,212770.771157762,3817944.9,4275502,3830616,,6.567710948,3.70542811,9.429993785,,,1.627977118,,42.343018677,23.889451425,60.796585922,0.415416364668775,16,1.55107291666667e+8,0e+0,0.0240146053214037,100000,57447.1450617284,3.72484039184684e+6,1.55107291666667e+8,,0.554066020876173,5,12,15,7,20,6,10,25,147,24,8,18,8,15,9,9,,,keio,sodB_none+Controln,220.73,212.32,,,,,,RG14A,A,+,,,43.700478431,27.059247066,60.341709802,6.778262854,4.197086527,9.359439182,,,,,,,RG,,,,,
RG14_12sodC35735503.4722222,y,RG14,13/09/21,RG14_1,1,Control,sodC,rif,sodC1,none,sodC,DM,2,n,,0,10,42,4200,,,1447410,1377920,1448620,124997,167848,152746,13,14,20,2.96528645833333e+7,31933854.1666667,45619791.6666667,2,,63.319756143,1000,912.395833333333,n,1000,0,3.91666666666667e+7,39166666.6666667,110.305259982244,13.0546811659916,,sodC_none,1440,1276119.66666667,148530.33333,0.0375693795138851,0.3258177872,47943.0240621326,1322413,1210072,1295874,,1.754369319,0.6229876365,2.885751002,,,1.36372964,,49.093174813,17.433296749,80.753052892,0.134386224886921,16,3.57355034722222e+7,0e+0,0.197311031819058,100000,8508.45320767196,7.05100906267768e+6,3.57355034722222e+7,,0.365573090165014,4,2,3,3,1,0,14,2,2,1,3,2,28,19,0,2,,,keio,sodC_none+Controln,220.73,212.32,,,,,,RG14A,A,+,,,53.767391958,26.064458636,81.47032531,1.921404822,0.9314265521,2.911383093,58.189792782,21.912304155,94.467281387,2.079441542,0.7830472212,3.375835862,RG,,,,,
RG14_15sodC208330381.944445,y,RG14,13/09/21,RG14_1,1,Control,sodC,rif,sodC1,none,sodC,DM,5,n,,0,10,40,4000,,,4006250,3898440,3544680,74950.7,119971,138097,90,98,86,2.052890625e+8,223536979.166667,196165104.166667,5,,20.100623274,1000,912.395833333333,n,1000,0,2.28333333333333e+8,228333333.333333,91.9040583719919,15.6685137251659,,sodC_none,1440,3705450.43333333,111006.23333,0.0594662090184566,0.1622825007,220349.089976131,3931299.3,3778469,3406583,,5.811710825,3.717925563,7.905496087,,,2.389152201,,27.896607162,17.846295525,37.946918799,0.370916535348568,16,2.08330381944445e+8,0e+0,0.0546227355733422,100000,52082.5954861111,1.13795753648448e+7,2.08330381944445e+8,,0.533128446852761,13,14,11,7,18,3,2,9,12,5,13,9,7,23,3,7,,,keio,sodC_none+Controln,220.73,212.32,,,,,,RG14A,A,+,,,26.716161546,15.252870001,38.179453096,5.565788139,3.177636233,7.953940046,,,,,,,RG,,,,,
RG14_15ancestor249388194.444444,y,RG14,13/09/21,RG14_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,5,n,,0,10,36,3600,,,6125340,6351160,6083760,114884,220879,216656,120,95,113,2.7371875e+8,216694010.416667,257751822.916667,5,,15.128288283,1000,912.395833333333,n,1000,0,2.73333333333333e+8,273333333.333333,89.5520341936705,16.0800367402685,,ancestor_none,1440,6002613.66666667,184139.66667,0.0179229544471047,0.2196078171,107584.571311235,6010456,6130281,5867104,,4.010065844,2.123657594,5.896474094,,,1.115729211,,16.079613764,8.5154696225,23.643757906,0.249381634431082,16,2.49388194444444e+8,0e+0,0.0963144451154348,100000,69274.4984567901,2.40196855662568e+7,2.49388194444444e+8,,0.47431714257068,51,8,11,3,14,27,5,17,34,1,3,7,8,42,2,14,,,keio,ancestor_none+Controln,220.73,212.32,,,,,,RG14A,A,+,,,16.250558785,8.6785887633,23.82252881,4.052697514,2.164337582,5.941057447,,,,,,,RG,,,,,
RG14_22sodB47346527.7777778,y,RG14,13/09/21,RG14_2,1,Control,sodB,rif,sodB1,none,sodB,DM,2,n,,0,10,35,3500,,,1811740,1837440,1865720,74469.3,76580.5,76779.9,23,20,15,5.63260416666667e+7,48979166.6666667,36734375,2,,89.397429477,1000,979.583333333333,n,1000,0,4.83333333333333e+7,48333333.3333333,104.92861291625,13.7236160850554,,sodB_none,1440,1762356.76666667,75943.233333,0.0119842345387864,0.3646255379,21120.4968327505,1737270.7,1760859.5,1788940.1,,4.735451462,2.619122523,6.851780401,,,3.096609019,,100.01686891,55.318154169,144.71558365,0.3450585787777,17,4.73465277777778e+7,0e+0,0.17068094718296,100000,13527.5793650794,8.08115020693542e+6,4.73465277777778e+7,,0.484898081352221,10,5,3,5,6,2,5,9,5,11,20,9,3,4,4,12,6,,keio,sodB_none+Controln,221.3,219.34,,,,,,RG14B,B,+,,,113.79818854,65.715902729,161.88047436,5.387949095,3.111419814,7.664478376,,,,,,,RG,,,,,
RG14_22sodA78366666.6666667,y,RG14,13/09/21,RG14_2,1,Control,sodA,rif,sodA1,none,sodA,DM,2,n,,0,10,27,2700,,,2279210,2134010,2361470,126232,115551,114682,27,32,37,6.6121875e+7,78366666.6666667,90611458.3333333,2,,51.157176559,1000,979.583333333333,n,1000,0,8e+7,80000000,97.1332660837811,14.8249931054305,,sodA_none,1440,2139408.33333333,118821.66667,0.0438006474577703,0.2674260417,93707.4701765494,2152978,2018459,2246788,,4.153702172,2.149193471,6.158210874,,,2.254298348,,53.003430523,27.42484225,78.582018809,0.28018240160115,16,7.83666666666667e+7,0e+0,0.127577590769957,100000,29024.6913580247,9.99783053000564e+6,7.83666666666667e+7,,0.479604482823144,4,5,5,11,8,5,6,7,4,8,7,6,7,52,4,1,,,keio,sodA_none+Controln,221.3,219.34,,,,,,RG14B,B,+,,,58.097101672,34.73268476,81.461518571,4.552876201,2.721884729,6.383867672,,,,,,,RG,,,,,
RG14_25sodB180406597.222222,y,RG14,13/09/21,RG14_2,1,Control,sodB,rif,sodB1,none,sodB,DM,5,n,,0,10,41,4100,,,4396210,4281770,4867400,129247,150855,174737,83,72,66,2.03263541666667e+8,176325000,161631250,5,,28.809135775,1000,979.583333333333,n,1000,0,1.84166666666667e+8,184166666.666667,93.3533173124213,15.4252686616461,,sodB_none,1440,4363513.66666667,151613,0.0548363342862518,0.2369328688,239279.094087962,4266963,4130915,4692663,,6.973734848,4.375055771,9.572413925,,,1.819759105,,38.655653149,24.251085262,53.060221036,0.452098112581968,16,1.80406597222222e+8,0e+0,0.0955597831762121,100000,44001.6090785908,1.72396153141138e+7,1.80406597222222e+8,,0.564634886688853,11,19,18,9,22,3,25,34,10,8,5,15,12,4,23,12,,,keio,sodB_none+Controln,221.3,219.34,,,,,,RG14B,B,+,,,37.288712318,22.189762507,52.387662123,6.727129704,4.003179547,9.45107986,,,,,,,RG,,,,,
RG14_25sodC203263541.666667,y,RG14,13/09/21,RG14_2,1,Control,sodC,rif,sodC1,none,sodC,DM,5,n,,0,10,32,3200,,,4113110,3887710,5026000,175817,208524,223913,84,80,85,2.057125e+8,195916666.666667,208161458.333333,5,,33.421652134,1000,979.583333333333,n,1000,0,2.075e+8,207500000,90.2542912459241,15.9549200389409,,sodC_none,1440,4139522,202751.33333,0.116005581481634,0.1994950361,480207.656666016,3937293,3679186,4802087,,4.269387493,0.8726858018,7.666089183,,,0.8977924388,,21.004197103,4.2933710327,37.715023167,0.267590654329811,16,2.03263541666667e+8,0e+0,0.0260270710779432,100000,63519.8567708333,5.2903546465128e+6,2.03263541666667e+8,,0.48377258435336,26,191,5,5,6,7,3,119,209,7,51,15,14,10,9,6,,,keio,sodC_none+Controln,221.3,219.34,,,,,,RG14B,B,+,,,22.169622836,12.241937499,32.097308172,4.506276055,2.488339573,6.524212537,,,,,,,RG,,,,,
RG14_25ancestor213059375,y,RG14,13/09/21,RG14_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,5,n,,0,10,38,3800,,,5484110,5522650,5919620,211889,212943,226010,89,84,88,2.17957291666667e+8,205712500,215508333.333333,5,,27.795200512,1000,979.583333333333,n,1000,0,2.175e+8,217500000,91.2842751002834,15.7748965899991,,ancestor_none,1440,5425179.33333333,216947.33333,0.0351002370983712,0.2494335326,190425.080901183,5272221,5309707,5693610,,5.245625994,2.284611969,8.206640018,,,1.969774101,,24.620488979,10.722888721,38.518089232,0.332529976603815,16,2.13059375e+8,0e+0,0.0248304241318309,100000,56068.2565789474,5.2903546465128e+6,2.13059375e+8,,0.516193170181545,5,23,8,3,18,3,9,7,7,8,6,22,8,4,24,9,,,keio,ancestor_none+Controln,221.3,219.34,,,,,,RG14B,B,+,,,27.644438913,16.17731852,39.111559306,5.889906877,3.446729373,8.333084381,,,,,,,RG,,,,,
RG14_32sodB48005208.3333333,y,RG14,13/09/21,RG14_3,1,Control,sodB,rif,sodB1,none,sodB,DM,2,n,,0,10,38,3800,,,1744730,1765100,1698930,75313.3,73087.5,74187.2,13,23,24,3.12033854166667e+7,55205989.5833333,57606250,2,,99.75549192,1000,960.104166666667,n,1000,0,5e+7,50000000,105.688818834099,13.6249039007653,,sodB_none,1440,1662057.33333333,74196,0.016817365847755,0.3324114667,27951.4262346108,1669416.7,1692012.5,1624742.8,,4.14252677,1.748135184,6.536918356,,,3.018405986,,86.293277622,36.415531662,136.17102358,0.304040806465234,16,4.80052083333333e+7,0e+0,0.248327740429189,100000,12632.9495614035,1.19210249142491e+7,4.80052083333333e+7,,0.479197644172364,3,4,6,3,5,3,4,5,22,11,5,3,10,7,4,6,,,keio,sodB_none+Controln,221.73,217.9,,,,,,RG14C,C,+,,,110.83220681,61.230515772,160.43389785,5.320523178,2.939383666,7.70166269,,,,,,,RG,,,,,
RG14_35sodA210422829.861111,y,RG14,13/09/21,RG14_3,1,Control,sodA,rif,sodA1,none,sodA,DM,5,n,,0,10,29,2900,,,5324910,5372760,5413060,115102,139729,144712,85,91,87,2.04022135416667e+8,218423697.916667,208822656.25,5,,39.360963592,1000,960.104166666667,n,1000,0,2.19166666666667e+8,219166666.666667,89.1813220807473,16.1468788127651,,sodA_none,1440,5237062.33333333,133181,0.00459575568510096,0.2389534144,24068.2589916448,5209808,5233031,5268348,,6.710789259,2.569566585,10.85201193,,,6.199302378,,31.891925717,12.211443914,51.572407505,0.415609068279791,15,2.10422829861111e+8,0e+0,0.0284536683404863,100000,72559.5965038314,5.98730141213462e+6,2.10422829861111e+8,,0.576134846302348,15,11,5,8,6,4,14,11,11,5,8,7,5,5,5,,,,keio,sodA_none+Controln,221.73,217.9,,,,,,RG14C,C,+,,,34.969794579,19.816193498,50.123395674,7.358443135,4.169779513,10.54710676,,,,,,,RG,,,,,
RG14_35sodB173618836.805556,y,RG14,13/09/21,RG14_3,1,Control,sodB,rif,sodB1,none,sodB,DM,5,n,,0,10,37,3700,,,4691580,4294160,4329190,222205,237861,226363,73,58,86,1.75219010416667e+8,139215104.166667,206422395.833333,5,,32.60440905,1000,960.104166666667,n,1000,0,1.80833333333333e+8,180833333.333333,92.7952320001196,15.5180386854159,,sodB_none,1440,4209500.33333333,228809.66667,0.0438860341028706,0.2327834286,184738.275184712,4469375,4056299,4102827,,6.573554267,3.74318448,9.403924054,,,2.257877504,,37.861987719,21.559783194,54.164192244,0.423607286994195,16,1.73618836805556e+8,0e+0,0.158165919831618,100000,46924.0099474475,2.74605830234462e+7,1.73618836805556e+8,,0.554221254337863,12,9,17,6,4,9,6,17,19,13,8,19,3,7,27,8,,,keio,sodB_none+Controln,221.73,217.9,,,,,,RG14C,C,+,,,38.681805641,23.798541253,53.565070036,6.715890101,4.13187505,9.299905153,,,,,,,RG,,,,,
RG14_35sodC189620572.916667,y,RG14,13/09/21,RG14_3,1,Control,sodC,rif,sodC1,none,sodC,DM,5,n,,0,10,37,3700,,,4416410,3931590,3719120,226921,205962,199201,82,70,85,1.96821354166667e+8,168018229.166667,204022135.416667,5,,17.499314162,1000,960.104166666667,n,1000,0,1.975e+8,197500000,92.0408287637402,15.6452307018697,,sodC_none,1440,3811678.66666667,210694.66667,0.0734692332580202,0.1929963882,280041.109065953,4189489,3725628,3519919,,3.402423014,1.743308025,5.061538002,,,1.270042652,,17.943322086,9.1936650026,26.692979164,0.217473495842627,16,1.89620572916667e+8,0e+0,0.0820346923849097,100000,51248.803490991,1.55554653690691e+7,1.89620572916667e+8,,0.450390699859925,8,11,3,4,27,14,6,1,6,6,3,96,5,21,1,7,,,keio,sodC_none+Controln,221.73,217.9,,,,,,RG14C,C,+,,,18.912769041,10.204567512,27.620970575,3.586250101,1.934995938,5.237504265,,,,,,,RG,,,,,
RG14_35ancestor244826562.5,y,RG14,13/09/21,RG14_3,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,5,n,,0,10,37,3700,,,6435340,5825990,5597840,221600,214347,187912,119,93,94,2.85630989583333e+8,223224218.75,225624479.166667,5,,14.380070778,1000,960.104166666667,n,1000,0,2.55e+8,255000000,89.9220190874032,16.0138752956641,,ancestor_none,1440,5745103.66666667,207953,0.059434083351081,0.225298183,341454.970185268,6213740,5611643,5409928,,5.2111433,3.450831651,6.971454948,,,1.612723562,,21.285040507,14.095005116,28.475075894,0.325414255062356,16,2.448265625e+8,0e+0,0.117919075507639,100000,66169.3412162162,2.88697219097131e+7,2.448265625e+8,,0.515121880333508,30,5,11,11,15,21,1,2,15,16,14,3,19,9,11,5,,,keio,ancestor_none+Controln,221.73,217.9,,,,,,RG14C,C,+,,,18.732636358,10.208024466,27.257248253,4.586246966,2.49919554,6.673298393,,,,,,,RG,,,,,
RG14_42sodB43503472.2222222,y,RG14,13/09/21,RG14_4,1,Control,sodB,rif,sodB1,none,sodB,DM,2,n,,0,10,24,2400,,,1790280,1718030,1872170,71128,70298.4,68824.6,18,16,21,4.27125e+7,37966666.6666667,49831250,2,,80.990397824,1000,949.166666666667,n,1000,0,4.58333333333333e+7,45833333.3333333,101.796938448377,14.1458085277314,,sodB_none,1440,1723409.66666667,70083.666667,0.0369037991308174,0.3760166545,63600.3641587757,1719152,1647731.6,1803345.4,,5.210948582,3.449266821,6.972630343,,,5.54119557,,119.78236025,79.287161342,160.27755917,0.368374036152439,17,4.35034722222222e+7,0e+0,0.112080254599436,100000,18126.4467592593,4.87588024262615e+6,4.35034722222222e+7,,0.499735746734884,7,4,6,8,1,3,4,6,9,9,9,4,14,2,6,9,7,,keio,sodB_none+Controln,221.04,216.16,,,,,,RG14D,D,+,,,111.94363882,63.825698046,160.0615796,4.869936982,2.776639482,6.963234482,,,,,,,RG,,,,,
RG14_45sodA189042361.111111,y,RG14,13/09/21,RG14_4,1,Control,sodA,rif,sodA1,none,sodA,DM,5,n,,0,10,29,2900,,,5218020,5256390,5274670,133613,138969,123324,65,91,83,1.54239583333333e+8,215935416.666667,196952083.333333,5,,51.336124924,1000,949.166666666667,n,1000,0,1.99166666666667e+8,199166666.666667,90.0433495259727,15.9922971277811,,sodA_none,1440,5117724.66666667,131968.66667,0.00533998557383412,0.256956887,27328.575890855,5084407,5117421,5151346,,6.587930127,1.735578994,11.44028126,,,2.309576044,,34.848962361,9.1808998988,60.517024823,0.41194395491538,15,1.89042361111111e+8,0e+0,0.13648122535816,100000,65187.021072797,2.58007330890442e+7,1.89042361111111e+8,,0.572791268716214,9,12,10,15,10,10,9,9,9,101,9,6,9,8,8,,,,keio,sodA_none+Controln,221.04,216.16,,,,,,RG14D,D,+,,,36.419524801,22.947436551,49.891613052,6.884832959,4.338037587,9.431628331,,,,,,,RG,,,,,
RG14_45sodB182714583.333333,y,RG14,13/09/21,RG14_4,1,Control,sodB,rif,sodB1,none,sodB,DM,5,n,,0,10,37,3700,,,4647180,4709940,4600780,225895,229642,183030,84,75,72,1.99325e+8,177968750,170850000,5,,30.442587557,1000,949.166666666667,n,1000,0,1.925e+8,192500000,92.3567894687563,15.591706990715,,sodB_none,1440,4439777.66666667,212855.66667,0.00646170285577744,0.2306378009,28688.5240277169,4421285,4480298,4417750,,7.104842173,4.323689823,9.885994524,,,1.416567085,,38.884921189,23.663627413,54.10621497,0.455680842208682,16,1.82714583333333e+8,0e+0,0.0662210326440621,100000,49382.3198198198,1.20995483874629e+7,1.82714583333333e+8,,0.567957376432327,8,23,86,4,13,29,6,14,17,23,6,9,27,29,27,13,,,keio,sodB_none+Controln,221.04,216.16,,,,,,RG14D,D,+,,,39.14533766,23.561299024,54.729376296,7.15242406,4.304992934,9.999855186,,,,,,,RG,,,,,
RG14_42sodC34802777.7777778,y,RG14,13/09/21,RG14_4,1,Control,sodC,rif,sodC1,none,sodC,DM,2,n,,0,10,25,2500,,,1317280,1195320,1208900,205715,184302,141797,15,19,10,3.559375e+7,45085416.6666667,23729166.6666667,2,,55.821407041,1000,949.166666666667,n,1000,0,3.66666666666667e+7,36666666.6666667,104.613250038152,13.7649867437905,,sodC_none,1440,1063228.66666667,177271.33333,0.0386929551660256,0.2899714545,41139.4591305665,1111565,1011018,1067103,,1.586595133,0.6152251205,2.557965145,,,1.802543773,,45.588175264,17.677471736,73.498878777,0.115263106498503,16,3.48027777777778e+7,0e+0,0.251030932208801,100000,13921.1111111111,8.73657374901131e+6,3.48027777777778e+7,,0.354179095456451,1,2,0,4,1,2,1,4,10,6,1,1,3,1,17,0,,,keio,sodC_none+Controln,221.04,216.16,,,,,,RG14D,D,+,,,50.709189487,24.221703218,77.19667577,1.764820653,0.8429825545,2.686658752,59.749298038,22.499560989,96.999035064,2.079441542,0.7830472212,3.375835862,RG,,,,,
RG14_42ancestor102826388.888889,y,RG14,13/09/21,RG14_4,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,2,n,,0,10,40,4000,,,2825010,2565800,2788620,155677,106241,94284.8,52,42,36,1.23391666666667e+8,99662500,85425000,2,,38.378664812,1000,949.166666666667,n,1000,0,1.08333333333333e+8,108333333.333333,98.2945148554412,14.649851033069,,ancestor_none,1440,2607742.4,118734.26667,0.0403711144218523,0.2407146831,105277.466813116,2669333,2459559,2694335.2,,4.839147144,2.865977388,6.812316901,,,8.319362875,,47.061335094,27.872002693,66.250667505,0.330320570023315,16,1.02826388888889e+8,0e+0,0.152299922101718,100000,25706.5972222222,1.56604510177787e+7,1.02826388888889e+8,,0.503243620518145,1,6,12,9,6,4,3,5,7,5,4,2,5,9,6,4,,,keio,ancestor_none+Controln,221.04,216.16,,,,,,RG14D,D,+,,,47.472076475,25.536758038,69.407394912,4.881382197,2.625852613,7.136911781,,,,,,,RG,,,,,
RG14_52sodA161652604.166667,y,RG14,13/09/21,RG14_5,1,Control,sodA,rif,sodA1,none,sodA,DM,2,n,,0,10,38,3800,,,2716430,2380880,2274910,119858,120661,157240,64,69,69,1.5365e+8,165653906.25,165653906.25,2,,25.974468334,1000,960.3125,n,1000,0,1.68333333333333e+8,168333333.333333,93.6491698115905,15.3765378048421,,sodA_none,1440,2324820.33333333,132586.33333,0.0863621405769584,0.1381081386,200776.460443505,2596572,2260219,2117670,,6.186581261,4.087161037,8.286001485,,,94.55608901,,38.270841926,25.283607759,51.258076093,0.40233902712819,16,1.61652604166667e+8,0e+0,0.0350052861973538,100000,42540.1589912281,5.65869567340172e+6,1.61652604166667e+8,,0.543729723452744,8,6,9,6,7,5,9,6,6,9,5,7,2,1,7,7,,,keio,sodA_none+Controln,222.09,218.28,,,,,,RG14E,E,+,,,34.962645836,19.667585996,50.25770567,5.651802748,3.179316494,8.124289001,,,,,,,RG,,,,,
RG14_55sodA330107421.875,y,RG14,13/09/21,RG14_5,1,Control,sodA,rif,sodA1,none,sodA,DM,5,n,,0,10,30,3000,,,6881570,6934200,6672190,205048,198310,247764,123,152,,2.9529609375e+8,364918750,,5,,13.03206015,1000,960.3125,n,1000,0,3.4375e+8,343750000,85.9823995688596,16.7476135490586,,sodA_none,1440,6612279.33333333,217040.66667,0.0204204046737705,0.192357217,135025.419802676,6676522,6735890,6424426,,6.427606942,4.276617053,8.578596831,,,2.351197586,,19.471258494,12.955228418,25.987288569,0.383792408582375,16,3.30107421875e+8,0e+0,,100000,110035.807291667,,3.30107421875e+8,,0.550315354536706,11,9,8,20,9,8,11,10,14,17,2,3,10,6,30,9,,,keio,sodA_none+Controln,222.09,218.28,,,,,,RG14E,E,+,,,18.91816684,11.473236177,26.363097499,6.245027282,3.787400415,8.702654148,,,,,,,RG,,,,,
RG14_52sodC52817187.5,y,RG14,13/09/21,RG14_5,1,Control,sodC,rif,sodC1,none,sodC,DM,2,n,,0,10,32,3200,,,1397190,1443000,1519430,213894,221345,283013,14,22,30,3.36109375e+7,52817187.5,72023437.5,2,,26.177244614,1000,960.3125,n,1000,0,5.5e+7,55000000,102.7789724384,14.0106479548923,,sodC_none,1440,1213789.33333333,239417.33333,0.0184450583473023,0.2206889697,22388.4150746665,1183296,1221655,1236417,,1.430529874,0.739225655,2.121834092,,,3.326753655,,27.08455224,13.995929923,40.173174537,0.102103048952884,16,5.28171875e+7,0e+0,0.296907847610082,100000,16505.37109375,1.56818374574431e+7,5.28171875e+7,,0.342813274829793,5,1,0,3,0,1,2,5,1,4,3,0,0,2,0,5,,,keio,sodC_none+Controln,222.09,218.28,,,,,,RG14E,E,+,,,23.498685461,10.06741458,36.929956352,1.241134476,0.5317325235,1.950536429,22.022202716,8.2620210135,35.782384418,1.16315081,0.436376713,1.889924907,RG,,,,,
